Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Injuries;Communicable;NonCommunicable
El Salvador;SLV;Latin America & Caribbean;Lower middle income;2006;70,333;9,4;7239,999771;7,92342138;3,492980003;6,570000172;389873,14;296575,6;1025903,11
El Salvador;SLV;Latin America & Caribbean;Lower middle income;2008;70,756;9,9;6909,999847;7,66487646;4,458109856;5,880000114;371941,13;273764,27;1025954,67
Togo;TGO;Sub-Saharan Africa;Low income;2013;59,16;19,4;1750;4,94373512;4,423649788;2,088999987;229444,19;2568922,36;1026225,01
Lithuania;LTU;Europe & Central Asia;High income;2010;73,26829268;2,5;12600,00038;6,81462288;5,297860146;17,80999947;206468,99;57932,45;1027700,97
El Salvador;SLV;Latin America & Caribbean;Lower middle income;2007;70,542;9,7;7630,000114;7,63829565;3,60984993;6,409999847;381343,63;283731,58;1028513,49
Ireland;IRL;Europe & Central Asia;High income;2018;82,20487805;2,5;37659,99985;6,86017275;3,392869949;5,739999771;90089,29;48311,03;1031834,07
Lithuania;LTU;Europe & Central Asia;High income;2009;72,91463415;2,5;11689,99958;7,36587334;5,585239887;13,78999996;213961,15;60097,55;1032267,73
Turkmenistan;TKM;Europe & Central Asia;Upper middle income;2012;67,167;4,3;69010,00214;4,77595139;3,049249887;4,085999966;137043,46;371187,63;1032618,68
Nicaragua;NIC;Latin America & Caribbean;Lower middle income;2017;74,068;17,2;5480,000019;8,33672619;4,357699871;3,299999952;167770,37;226754,35;1034566,37
Lithuania;LTU;Europe & Central Asia;High income;2002;71,76097561;2,5;11220,00027;6,14446115;5,800079823;13,01000023;268458,64;65595,38;1040200,22
Lebanon;LBN;Middle East & North Africa;Lower middle income;2013;78,683;5;23239,99977;7,0635767;2,432450056;8,31400013;118773,3;140902,02;1041634,71
Lithuania;LTU;Europe & Central Asia;High income;2001;71,65853659;2,5;11150;6,01339579;5,84758997;16,84000015;281788,15;65951,41;1045815,65
El Salvador;SLV;Latin America & Caribbean;Lower middle income;2010;71,21;10,5;6539,999962;8,23629189;4,048079967;4,889999866;362567,71;259492,56;1046264,66
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2004;43,467;48,8;529,9999714;10,96055317;3,107130051;3,420000076;245496,96;4222083,96;1046659,2
Lithuania;LTU;Europe & Central Asia;High income;2003;72,06097561;2,5;11229,99954;6,18627787;5,114180088;12,86999989;263355,26;65862,12;1047691,08
Lithuania;LTU;Europe & Central Asia;High income;2004;71,96097561;2,5;11909,99985;5,5114994;5,174280167;10,68000031;258109,96;67047,75;1052291,19
El Salvador;SLV;Latin America & Caribbean;Lower middle income;2012;71,692;10,7;6769,999981;7,53931999;3,712440014;3,839999914;518643,63;249327,78;1052337,24
Togo;TGO;Sub-Saharan Africa;Low income;2014;59,58;20,2;1590,000033;5,07536507;4,78455019;2,144999981;238396,33;2488549,27;1054239,77
Nicaragua;NIC;Latin America & Caribbean;Lower middle income;2018;74,275;17,4;5110,000134;8,58646584;4,46999979;5,199999809;167701,16;217888,81;1054770,11
Paraguay;PRY;Latin America & Caribbean;Upper middle income;2013;73,274;7,4;5300,000191;6,05105257;4,809329987;4,380000114;212798,59;294162,55;1059786,33
Lebanon;LBN;Middle East & North Africa;Lower middle income;2014;78,732;5,5;25149,99962;7,51670218;2;8,809000015;129613,52;139167,66;1061250,12
Jordan;JOR;Middle East & North Africa;Upper middle income;2012;73,722;6,3;24120,00084;7,81799555;3,5;12,19999981;152392,29;268844,84;1063737,72
El Salvador;SLV;Latin America & Caribbean;Lower middle income;2009;70,978;10,2;6679,999828;8,39771748;4,659500122;7,329999924;397834,6;273836,67;1064475,52
Paraguay;PRY;Latin America & Caribbean;Upper middle income;2014;73,473;7,1;5630,000114;6,64387417;4,789110184;5,03000021;212907,49;286334;1073104,2
El Salvador;SLV;Latin America & Caribbean;Lower middle income;2011;71,449;10,7;6780,00021;8,14439964;3,89854002;4,300000191;362842,74;255827,64;1073670,73
Lebanon;LBN;Middle East & North Africa;Lower middle income;2015;78,768;5,9;27010,00023;7,41442871;2,099999905;9,317000389;127414,72;134657,91;1074402,7
Nicaragua;NIC;Latin America & Caribbean;Lower middle income;2019;74,485;17,5;5239,999771;8,4039259;4,599999905;5,210999966;165692;212833,85;1074763,3
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2005;44,502;46,7;449,9999881;11,03772926;2,796979904;3,546999931;253447,1;4215134,36;1081435,51
Togo;TGO;Sub-Saharan Africa;Low income;2015;59,927;20,5;1830,000043;4,9564662;5,10860014;2,200000048;236202,63;2405029,12;1081590,89
El Salvador;SLV;Latin America & Caribbean;Lower middle income;2013;71,935;10,7;6460,000038;7,71839237;3,801490068;3,690000057;508822,73;249666,99;1084776,65
Lebanon;LBN;Middle East & North Africa;Lower middle income;2016;78,8;6,2;27809,99947;7,914958;2,123929977;9,782999992;126606;130498,96;1086974,89
Norway;NOR;Europe & Central Asia;High income;2005;80,04146341;2,5;36349,99847;8,32839584;6,865069866;4,380000114;121928,42;58752,71;1093892,9
Norway;NOR;Europe & Central Asia;High income;2006;80,34390244;2,5;37200,00076;7,91272211;6,382760048;3,400000095;121328,03;58367,73;1097042,69
Paraguay;PRY;Latin America & Caribbean;Upper middle income;2015;73,662;7,4;6369,999886;6,70042467;3,338150024;4,559999943;217588,39;270531,73;1097479,41
Lithuania;LTU;Europe & Central Asia;High income;2005;71,25365854;2,5;12829,99992;5,64800453;4,878399849;8,319999695;267015,64;68681,84;1097718,22
Lebanon;LBN;Middle East & North Africa;Lower middle income;2017;78,833;6,8;29319,99969;7,7873559;2,132940054;10,27400017;130554,77;126819,57;1099126,37
Norway;NOR;Europe & Central Asia;High income;2004;79,84146341;2,5;37340,00015;8,82115746;7,298270226;4,260000229;123056,69;58296,22;1100387,46
Norway;NOR;Europe & Central Asia;High income;2007;80,39512195;2,5;37750;8,05085373;6,534399986;2,49000001;120550,45;58426,57;1105408,8
Lithuania;LTU;Europe & Central Asia;High income;2008;71,81219512;2,5;13060,00042;6,29453754;4,839900017;5,829999924;244970,86;66936,9;1106978,1
Norway;NOR;Europe & Central Asia;High income;2008;80,59268293;2,5;36869,99893;7,96075296;6,285220146;2,549999952;121564,44;58426,98;1109330,12
Norway;NOR;Europe & Central Asia;High income;2003;79,3902439;2,5;37169,99817;9,21471977;7,416359901;4,21999979;124390,75;59921,1;1110136,11
Lebanon;LBN;Middle East & North Africa;Lower middle income;2018;78,875;7,1;27790,00092;8,67463875;2,524470091;10,79599953;160983,37;123396,31;1110483,26
Norway;NOR;Europe & Central Asia;High income;2009;80,79512195;2,5;37430,00031;9,07431507;7,10337019;3,099999905;122448,11;58994,17;1113214,47
Togo;TGO;Sub-Saharan Africa;Low income;2016;60,22;21,2;2299,999952;5,35245514;3,686490059;2,96600008;241851,57;2294813,98;1114774,54
Norway;NOR;Europe & Central Asia;High income;2010;80,99756098;2,5;41409,99985;8,90553188;6,746339798;3,519999981;122551,48;57923,99;1115943,63
Lebanon;LBN;Middle East & North Africa;Lower middle income;2019;78,93;9;27950,00076;8,64661503;2,592020035;11,35000038;109396,75;121494,22;1120166,57
Lithuania;LTU;Europe & Central Asia;High income;2006;71,05609756;2,5;13020,00046;5,84418154;4,825729847;5,78000021;266425,5;69748,64;1122057,9
Norway;NOR;Europe & Central Asia;High income;2014;82,1;2,5;39110,00061;9,34493351;7,695040226;3,480000019;121011,77;57783,78;1123550,65
Norway;NOR;Europe & Central Asia;High income;2015;82,30487805;2,5;39490,00168;10,13146877;7,569330215;4,300000191;119943,65;57806,7;1124877,15
Norway;NOR;Europe & Central Asia;High income;2002;78,98780488;2,5;34369,99893;9,00061893;7,437290192;4,019999981;125941,31;60959,99;1125052,67
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2007;46,52;41,7;500;10,03516197;2,558510065;3,788000107;272984,03;4128718,05;1126324,99
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2008;47,508;40,3;519,9999809;9,87387085;2,413170099;3,91899991;257011,4;4095875,88;1126564,54
Norway;NOR;Europe & Central Asia;High income;2012;81,45121951;2,5;38490,00168;8,77787876;7,374700069;3,119999886;121060,55;58589,07;1126723,59
Jordan;JOR;Middle East & North Africa;Upper middle income;2013;73,851;6;23799,99924;7,1659236;3,5;12,60000038;160124,84;275120,9;1127227,31
Norway;NOR;Europe & Central Asia;High income;2011;81,29512195;2,5;39599,99847;8,78868103;6,454520226;3,210000038;128326,17;58358,76;1127269,46
Norway;NOR;Europe & Central Asia;High income;2001;78,78536585;2,5;34720;8,02202415;6,830629826;3,74000001;126946,72;61441,66;1128969,34
Norway;NOR;Europe & Central Asia;High income;2013;81,75121951;2,5;39500;8,92953396;7,485350132;3,420000076;121933,63;58052,04;1129481,24
Norway;NOR;Europe & Central Asia;High income;2016;82,40731707;2,5;38759,99832;10,59129524;8,030550003;4,679999828;122117,24;58276,06;1135893,58
El Salvador;SLV;Latin America & Caribbean;Lower middle income;2014;72,175;10,8;6590,000153;7,68152761;3,824160099;4,150000095;534253,54;246858,53;1137641,21
Norway;NOR;Europe & Central Asia;High income;2017;82,6097561;2,5;37720,00122;10,31589031;7,911980152;4,159999847;122981,13;58362,57;1138352,82
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2009;48,468;34,9;519,9999809;11,09847832;2,778140068;4,048999786;273162,17;4016372,81;1142794,92
Lithuania;LTU;Europe & Central Asia;High income;2007;70,9;2,5;13210,00004;5,7643218;4,595210075;4,25;267123,49;71090,96;1144571,25
Togo;TGO;Sub-Saharan Africa;Low income;2017;60,489;21;2069,999933;6,49387741;3,760529995;3,74000001;247347,61;2173030,66;1146840,78
El Salvador;SLV;Latin America & Caribbean;Lower middle income;2015;72,412;10,6;7000;7,63034058;3,909879923;4;559110,27;239721,91;1151284,62
El Salvador;SLV;Latin America & Caribbean;Lower middle income;2016;72,644;9,9;7170,000076;7,70530415;3,825239897;4,420000076;362868,88;232717,39;1157377,98
Norway;NOR;Europe & Central Asia;High income;2018;82,75853659;2,5;37590,00015;10,02394581;7,644110203;3,799999952;124351,27;58617,12;1159501,99
Paraguay;PRY;Latin America & Caribbean;Upper middle income;2017;73,992;7,8;8060,00042;6,60703087;3,08968997;4,610000134;228167,89;263073,84;1164671,83
Togo;TGO;Sub-Saharan Africa;Low income;2018;60,76;20,7;2309,999943;6,08747768;4,043940067;3,729000092;245884,96;2072528,42;1165497,78
El Salvador;SLV;Latin America & Caribbean;Lower middle income;2017;72,872;9,2;6380,000114;7,21280336;3,725229979;4,389999866;360505,81;224784,4;1166204,07
Turkmenistan;TKM;Europe & Central Asia;Upper middle income;2019;68,191;3,5;72870,00275;6,56862497;3,120650053;4,268000126;130922,5;287422,31;1171525,14
El Salvador;SLV;Latin America & Caribbean;Lower middle income;2018;73,096;8,4;6809,999943;7,09307051;3,605750084;4,010000229;360323,11;216761,53;1177931,02
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2010;49,382;29,1;560,0000024;10,94338036;2,588639975;4,170000076;267320;3911711,83;1178263,76
Benin;BEN;Sub-Saharan Africa;Lower middle income;2001;55,668;17,2;1740;3,24910021;2,365099907;0,771000028;285885,2;4179251,5;1180016,78
Paraguay;PRY;Latin America & Caribbean;Upper middle income;2018;74,131;7,8;8470,000267;6,71837997;3,283200026;6,21999979;230371,04;255647,45;1187773,96
Togo;TGO;Sub-Saharan Africa;Low income;2019;61,042;20,1;2369,999886;5,72606897;4,069143295;3,719000101;246081,26;1992666,23;1190315,76
Israel;ISR;Middle East & North Africa;High income;2001;79,40731707;2,5;57950;7,20983076;6,373980045;11,81000042;176917,39;93001,57;1193383,71
El Salvador;SLV;Latin America & Caribbean;Lower middle income;2019;73,317;8,3;7800,000191;7,16578436;3,385159969;4,170000076;351337,99;210118,91;1195102,98
Jordan;JOR;Middle East & North Africa;Upper middle income;2014;73,969;6;25549,99924;7,20892906;3,799999952;11,89999962;166933,09;284562,99;1198207,85
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2011;50,234;24,4;740,0000095;13,28134346;2,668900013;4,294000149;269043,49;3819282,92;1202219,09
Israel;ISR;Middle East & North Africa;High income;2002;79,45121951;2,5;61080,00183;7,13073444;6,465060234;12,89000034;221043,13;94409,17;1212610,56
Paraguay;PRY;Latin America & Caribbean;Upper middle income;2019;74,254;8,2;8210,000038;7,17281008;3,469710112;6,590000153;234162,59;250406,84;1214116,13
Georgia;GEO;Europe & Central Asia;Upper middle income;2019;73,767;7,8;10109,99966;6,65744257;3,808640003;11,56999969;134035,9;92210,47;1222059,41
Benin;BEN;Sub-Saharan Africa;Lower middle income;2002;56,025;15,5;2180,000067;3,04335403;2,159490108;0,689999998;298954,2;4186075,43;1223108,08
Israel;ISR;Middle East & North Africa;High income;2003;79,64878049;2,5;62930,00031;7,06917286;6,345499992;13,51000023;183939,46;94391,32;1225317,92
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2012;51,018;24,3;860,0000143;10,59041977;2,872040033;4,397999763;271775,55;3717277,13;1228975,45
Georgia;GEO;Europe & Central Asia;Upper middle income;2015;72,973;8,1;9199,999809;7,42301512;3,164870024;16,51000023;144207,18;109314,53;1229672,49
Georgia;GEO;Europe & Central Asia;Upper middle income;2018;73,6;7,8;9569,999695;7,11329746;3,52105999;12,67000008;136647,96;96439,12;1231871,19
Israel;ISR;Middle East & North Africa;High income;2004;80,14634146;2,5;63159,99985;7,01328945;5,940279961;13,02999973;180914,47;91959,73;1233136,51
Georgia;GEO;Europe & Central Asia;Upper middle income;2014;72,707;7,9;8470,000267;7,90386868;2,997679949;17,44000053;145545,51;113435,75;1237641,98
Georgia;GEO;Europe & Central Asia;Upper middle income;2017;73,414;8,1;9729,999542;7,05804443;3,574429989;13,93999958;139649,84;100745,06;1240195,35
Georgia;GEO;Europe & Central Asia;Upper middle income;2016;73,207;8,3;9649,999619;7,99670744;3,593869925;16,60000038;141954,74;105091,99;1244800,61
Benin;BEN;Sub-Saharan Africa;Lower middle income;2003;56,436;13,7;2440,000057;3,0376544;2,283159971;0,735000014;310226,32;4245932,23;1244980,71
Israel;ISR;Middle East & North Africa;High income;2005;80,15121951;2,5;61009,99832;7,11729813;5,754590034;11,34000015;162055,03;91859,52;1251607,89
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2013;51,731;25,4;1039,999962;11,56772041;2,379810095;4,510000229;278524,58;3559689,4;1253119,6
Georgia;GEO;Europe & Central Asia;Upper middle income;2013;72,412;7,9;7840,000153;7,88304806;2,886719942;19,42000008;146181,92;117587,8;1259026,94
Israel;ISR;Middle East & North Africa;High income;2006;80,55365854;2,5;64330,00183;6,9061389;5,75635004;10,71000004;185227,82;92528,48;1266047,73
Croatia;HRV;Europe & Central Asia;High income;2017;77,82682927;2,5;17409,99985;6,75844765;3,854759932;11,21000004;155164;43905,57;1267864,74
Jordan;JOR;Middle East & North Africa;Upper middle income;2015;74,078;6,3;25309,99947;7,4609561;3,450000048;13,07999992;174132,04;292873,44;1268626,33
Croatia;HRV;Europe & Central Asia;High income;2018;78,07073171;2,5;16430,00031;6,78430557;3,907550097;8,430000305;155621,89;43376,34;1269946,12
Croatia;HRV;Europe & Central Asia;High income;2013;77,12682927;2,5;17010,00023;6,51796293;4,500390053;17,25;159681,94;45804,62;1270814,71
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2014;52,372;25;1149,999976;19,72741699;2,662919998;4,679999828;281476,52;3730231,5;1278082,77
Benin;BEN;Sub-Saharan Africa;Lower middle income;2004;56,887;13,2;2650,000095;3,0760572;2,566900015;0,773999989;311834,29;4285057,97;1285396,95
Israel;ISR;Middle East & North Africa;High income;2007;80,50487805;2,5;66599,99847;6,88173389;5,495950222;9,380000114;162660,11;94280,12;1287758,14
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2015;52,941;25,8;910,0000262;20,413414;3,057290077;4,742000103;276914,76;3511791,97;1292235,02
Georgia;GEO;Europe & Central Asia;Upper middle income;2012;72,097;7,8;7190,000057;8,04715919;1,906100035;19,64999962;149763,54;123804,5;1294070,7
Israel;ISR;Middle East & North Africa;High income;2008;80,95121951;2,5;66709,99908;6,96061993;5,519949913;7,699999809;187708,15;95279,61;1296662,76
Croatia;HRV;Europe & Central Asia;High income;2011;76,77560976;2,5;19030,00069;7,76850891;4,096549988;13,68000031;166065,31;48526,9;1299407,29
Israel;ISR;Middle East & North Africa;High income;2009;81,40487805;2,5;65730,00336;7,06538868;5,481719971;9,529999733;184730,91;96005,47;1308848,56
Croatia;HRV;Europe & Central Asia;High income;2010;76,47560976;2,5;19459,99908;8,0887022;4,19863987;11,61999989;168923,68;50766,49;1310874,84
Benin;BEN;Sub-Saharan Africa;Lower middle income;2005;57,355;12;2900,000095;2,93478322;2,656680107;0,824999988;313691,95;4334552,55;1313241,95
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2016;53,444;25,9;930,0000072;16,5259552;3,060230017;4,663000107;279141,79;3307688,86;1314401,46
Croatia;HRV;Europe & Central Asia;High income;2009;76,16829268;2,5;20309,99947;8,17583179;4,358089924;9,199999809;173146,96;54675,01;1318120,05
Croatia;HRV;Europe & Central Asia;High income;2004;75,5202439;3,1;21100,00038;6,57048893;3,785840034;13,65999985;181246,61;68105,46;1321222,84
Georgia;GEO;Europe & Central Asia;Upper middle income;2011;71,773;8,2;6519,999981;8,0144434;2,576139927;19,62999916;146777,11;126577,49;1323257,05
Finland;FIN;Europe & Central Asia;High income;2001;77,96585366;2,5;61090;7,25090408;5,840250015;10,28999996;222105,62;66976,25;1324448,51
Israel;ISR;Middle East & North Africa;High income;2010;81,60243902;2,5;70519,99664;7,01663876;5,5198102;8,479999542;148791,93;96647,11;1327440,18
Finland;FIN;Europe & Central Asia;High income;2002;78,1195122;2,5;63439,99863;7,62769508;6,0167799;10,42000008;220738,86;63244,43;1329373,95
Finland;FIN;Europe & Central Asia;High income;2003;78,36829268;2,5;71709,99908;7,93805122;6,167439938;10,47000027;220248,89;59645,87;1334916,7
Croatia;HRV;Europe & Central Asia;High income;2007;75,70560976;2,5;22879,99916;7,47507524;3,940870047;9,909999847;179945,4;60120,34;1335198,69
Georgia;GEO;Europe & Central Asia;Upper middle income;2008;70,946;3,6;4840,000153;8,44467163;2,919549942;17,87000084;182084,82;142683,38;1338675,08
Honduras;HND;Latin America & Caribbean;Lower middle income;2010;73,317;15,8;8180,000305;8,72536373;6,800000191;4,119999886;403953,05;505166,42;1338914,59
Georgia;GEO;Europe & Central Asia;Upper middle income;2010;71,46;6,7;5320,000172;9,07341194;2,803649902;20,20000076;149699,88;131901,06;1339635,97
Croatia;HRV;Europe & Central Asia;High income;2002;74,71731707;4,6;20280,00069;6,20509815;3,783269882;15,05000019;188038,8;71689,86;1340066,43
Georgia;GEO;Europe & Central Asia;Upper middle income;2007;70,765;4;5630,000114;7,4351778;2,696870089;13,27999973;141254,59;145433,15;1340657,21
Finland;FIN;Europe & Central Asia;High income;2004;78,71463415;2,5;67680,00031;8,05912876;6,157579899;10,35999966;222200,16;55255,78;1342822,28
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2001;69,69;20,4;18980;4,88183308;1,967829943;7,260000229;331151,89;1080987,39;1343896,38
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2017;53,895;27,2;939,9999976;9,39976025;4,660960197;4,663000107;370362,06;3212165,46;1345818,13
